player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
A.J. Green,6156,WR,CIN,16,0,7,64.6,100.0,73,25.9,73,62.6,0,100.0,282,282,63.2,100.0,183,64.9,183
Chris Manhertz,10211,TE,CAR,16,0,5,78.7,100.0,148,52.5,148,69.0,0,100.0,282,282,55.1,100.0,108,38.3,108
Mekhi Becton,59818,T,NYJ,14,0,22,71.6,100.0,67,24.0,67,73.9,0,100.0,279,279,74.5,100.0,199,71.3,199
Sam Darnold,29048,QB,NYJ,12,0,22,60.0,100.0,71,25.5,71,60.0,0,96.2,278,289,60.0,99.0,201,72.3,203
Willie Snead IV,8999,WR,BLT,15,0,3,69.2,100.0,192,69.8,192,64.1,0,100.0,275,275,54.9,100.0,64,23.3,64
Tee Higgins,61211,WR,CIN,16,0,7,62.2,100.0,65,23.7,65,49.8,0,98.2,274,279,61.4,100.0,180,65.7,180
Joe Looney,7117,C,DAL,12,0,9,57.7,100.0,84,30.7,84,50.3,0,100.0,274,274,51.0,100.0,161,58.8,161
Marvin Jones Jr.,7158,WR,DET,16,0,11,51.3,100.0,111,40.7,111,42.2,1,100.0,273,273,58.2,100.0,140,51.3,140
Robert Hunt,46139,T,MIA,16,0,17,76.9,100.0,110,40.4,110,74.2,2,100.0,272,272,74.3,100.0,127,46.7,127
Greg Van Roten,7746,G,NYJ,13,0,22,54.4,100.0,86,31.9,86,54.4,0,100.0,270,270,60.1,100.0,174,64.4,174
David DeCastro,7640,G,PIT,14,0,25,49.0,100.0,137,50.7,137,51.7,0,100.0,270,270,64.0,100.0,89,33.0,89
Larry Fitzgerald,1724,WR,ARZ,13,0,1,60.1,100.0,104,38.5,104,45.3,1,100.0,270,270,59.3,100.0,130,48.1,130
Kyle Juszczyk,7912,FB,SF,16,0,28,53.1,98.8,79,29.4,80,63.2,0,94.1,269,286,70.7,98.8,167,62.1,169
Daniel Jones,39395,QB,NYG,14,0,21,60.0,96.6,171,63.8,177,60.0,0,85.4,268,314,60.0,80.2,77,28.7,96
Brandon Aiyuk,84109,WR,SF,12,0,28,51.0,100.0,83,31.0,83,55.8,2,98.2,268,273,57.4,100.0,163,60.8,163
Marcedes Lewis,2973,TE,GB,17,0,12,64.5,100.0,93,34.8,93,72.1,1,100.0,267,267,78.7,100.0,153,57.3,153
Kyle Rudolph,6195,TE,MIN,12,1,18,62.0,100.0,64,24.0,64,59.1,2,100.0,267,267,56.1,100.0,177,66.3,177
Tre'Quan Smith,48228,WR,NO,15,0,20,75.6,100.0,91,34.3,91,60.8,1,99.6,265,266,65.2,100.0,151,57.0,151
Mark Andrews,47436,TE,BLT,16,0,3,65.6,100.0,200,75.5,200,68.5,1,100.0,265,265,66.6,100.0,38,14.3,38
DJ Moore,48267,WR,CAR,15,0,5,65.9,100.0,116,43.8,116,57.2,0,99.3,265,267,62.7,100.0,134,50.6,134
Noah Fant,42388,TE,DEN,15,0,10,58.6,100.0,128,48.5,128,53.7,2,100.0,264,264,49.3,100.0,115,43.6,115
Nick Easton,9861,G,NO,12,0,20,59.0,100.0,110,41.7,110,62.5,0,100.0,264,264,61.0,100.0,120,45.5,120
Nelson Agholor,9453,WR,LV,16,0,23,53.8,100.0,77,29.2,77,52.6,0,99.6,264,265,70.0,100.0,176,66.7,176
Deshaun Watson,11767,QB,HST,16,0,13,60.0,93.8,76,28.9,81,60.0,0,90.4,263,291,60.0,94.4,185,70.3,196
Joe Noteboom,46249,T,LA,11,0,26,42.8,100.0,99,37.6,99,45.2,2,100.0,263,263,54.1,100.0,133,50.6,133
C.J. Ham,11347,FB,MIN,15,0,18,58.5,98.2,54,20.5,55,62.9,0,98.1,263,268,59.3,99.5,181,68.8,182
Jerry Jeudy,61103,WR,DEN,16,0,10,70.4,100.0,133,51.0,133,65.6,1,100.0,261,261,62.4,100.0,111,42.5,111
Ezra Cleveland,41973,G,MIN,9,0,18,56.7,100.0,58,22.2,58,67.6,1,100.0,261,261,71.5,100.0,183,70.1,183
Evan Engram,11778,TE,NYG,16,0,21,61.8,100.0,153,58.6,153,55.2,0,97.8,261,267,48.8,100.0,83,31.8,83
Ross Dwelley,20994,TE,SF,15,0,28,41.1,100.0,73,28.1,73,51.6,3,100.0,260,260,68.7,100.0,159,61.2,159
Ike Boettger,46918,G,BUF,13,0,4,65.2,100.0,68,26.3,68,68.0,1,100.0,259,259,70.4,100.0,128,49.4,128
Jakob Johnson,32565,FB,NE,16,0,19,49.4,100.0,153,59.1,153,51.7,1,100.0,259,259,56.6,100.0,58,22.4,58
Will Dissly,30762,TE,SEA,17,0,29,64.9,100.0,53,20.5,53,66.1,0,100.0,259,259,62.6,100.0,184,71.0,184
Breshad Perriman,9459,WR,NYJ,12,0,22,61.3,100.0,64,24.9,64,55.8,0,99.6,257,258,60.2,100.0,182,70.8,182
Brandon Knight,25018,T,DAL,11,0,9,41.4,100.0,71,27.6,71,36.2,0,100.0,257,257,41.4,100.0,155,60.3,155
Laremy Tunsil,10647,T,HST,14,0,13,53.5,100.0,77,30.2,77,61.7,0,100.0,255,255,72.7,100.0,164,64.3,164
Matt Pryor,46647,G,PHI,12,0,24,49.6,100.0,82,32.3,82,56.1,2,100.0,254,254,61.2,100.0,142,55.9,142
Andrew Norwell,9126,G,JAX,13,0,15,54.4,100.0,88,35.1,88,57.0,1,100.0,251,251,56.0,100.0,145,57.8,145
Vance McDonald,7836,TE,PIT,15,0,25,54.1,100.0,116,46.2,116,54.9,1,100.0,251,251,48.7,100.0,86,34.3,86
Tytus Howard,25472,T,HST,14,0,13,72.2,100.0,75,30.0,75,62.7,2,100.0,250,250,57.6,100.0,162,64.8,162
JuJu Smith-Schuster,11817,WR,PIT,17,0,25,72.2,100.0,133,53.4,133,56.7,0,100.0,249,249,56.0,100.0,80,32.1,80
N'Keal Harry,48297,WR,NE,14,0,19,43.1,100.0,148,59.4,148,42.0,2,99.2,249,251,60.3,100.0,67,26.9,67
Tyre Phillips,59874,G,BLT,14,0,3,45.4,100.0,182,73.1,182,42.8,1,100.0,249,249,43.4,100.0,50,20.1,50
David Quessenberry,7957,T,TEN,10,1,31,50.1,100.0,82,33.1,82,59.0,1,100.0,248,248,64.2,100.0,154,62.1,154
J.R. Sweezy,7209,G,ARZ,12,0,1,51.9,100.0,97,39.3,97,51.3,0,100.0,247,247,51.6,100.0,116,47.0,116
Adam Trautman,109795,TE,NO,17,0,20,83.7,100.0,109,44.3,109,87.1,0,100.0,246,246,85.0,100.0,102,41.5,102
Jon Feliciano,9561,G,BUF,12,0,4,68.7,100.0,72,29.3,72,76.1,0,100.0,246,246,83.9,100.0,117,47.6,117
Greg Ward,12258,WR,PHI,16,0,24,59.9,100.0,72,29.3,72,58.9,0,99.6,246,247,58.4,100.0,141,57.3,141
Kaden Smith,40973,TE,NYG,15,0,21,75.1,100.0,143,58.4,143,71.3,0,100.0,245,245,59.4,100.0,70,28.6,70
Cam Sims,47908,WR,WAS,12,0,32,56.0,100.0,97,39.6,97,56.2,0,99.6,245,246,61.8,100.0,134,54.7,134
DeVante Parker,9447,WR,MIA,14,0,17,60.7,100.0,95,39.3,95,55.1,1,100.0,242,242,61.9,100.0,121,50.0,121
Josh Hill,8200,TE,NO,16,1,20,65.8,100.0,111,46.1,111,72.3,1,100.0,241,241,68.6,100.0,91,37.8,91
Justin Murray,11022,G,ARZ,13,0,1,52.8,100.0,95,39.6,95,45.6,0,100.0,240,240,45.7,100.0,110,45.8,110
T.Y. Hilton,7092,WR,IND,16,0,14,62.2,100.0,84,35.0,84,60.2,0,100.0,240,240,61.0,100.0,143,59.6,143
Robert Tonyan,12193,TE,GB,18,0,12,57.7,100.0,53,22.1,53,52.2,2,100.0,240,240,65.8,100.0,159,66.3,159
Christian Kirk,47546,WR,ARZ,14,0,1,59.2,100.0,78,32.8,78,42.2,0,98.8,238,241,63.4,100.0,124,52.1,124
Eric Ebron,8645,TE,PIT,16,0,25,47.3,100.0,107,45.3,107,51.3,2,100.0,236,236,56.8,100.0,76,32.2,76
Darnell Mooney,48236,WR,CHI,16,0,6,68.2,100.0,28,11.9,28,84.6,1,98.3,236,240,73.1,100.0,191,80.9,191
Brandon Shell,10792,T,SEA,12,0,29,48.0,100.0,52,22.1,52,63.4,1,100.0,235,235,70.2,100.0,160,68.1,160
James Hurst,9001,T,NO,14,0,20,64.5,100.0,115,49.4,115,59.3,0,100.0,233,233,52.7,100.0,81,34.8,81
Tyrell Crosby,38897,T,DET,12,0,11,58.3,100.0,92,39.5,92,56.9,2,100.0,233,233,59.5,100.0,128,54.9,128
Rashard Higgins,10806,WR,CLV,15,0,8,80.9,100.0,109,47.0,109,67.7,0,100.0,232,232,58.3,100.0,111,47.8,111
Michael Jordan,28021,G,CIN,11,0,7,56.8,100.0,70,30.2,70,63.4,0,100.0,232,232,61.1,100.0,133,57.3,133
Geoff Swaim,9679,TE,TEN,11,0,31,56.4,100.0,66,28.4,66,60.8,1,100.0,232,232,65.4,100.0,154,66.4,154
Durham Smythe,47257,TE,MIA,15,0,17,55.0,100.0,103,44.6,103,55.9,0,100.0,231,231,55.0,100.0,106,45.9,106
Jordan Mailata,66916,T,PHI,12,0,24,58.6,100.0,61,26.5,61,68.3,0,100.0,230,230,60.7,100.0,136,59.1,136
Nick Mullens,12282,QB,SF,10,0,28,60.0,100.0,63,27.4,63,60.0,0,96.6,230,238,60.0,100.0,148,64.3,148
Mitch Trubisky,11757,QB,CHI,11,0,6,61.2,86.4,19,8.3,22,60.8,0,93.5,229,245,60.2,96.1,199,86.9,207
Jesse James,9593,TE,DET,16,0,11,57.5,100.0,104,45.6,104,61.9,1,100.0,228,228,63.3,100.0,111,48.7,111
Carson Wentz,10636,QB,PHI,12,0,24,63.6,97.7,84,36.8,86,63.1,0,87.4,228,261,61.4,93.0,132,57.9,142
Allen Lazard,48135,WR,GB,12,0,12,67.7,100.0,66,29.1,66,78.2,0,99.1,227,229,91.4,100.0,154,67.8,154
T.J. Hockenson,40912,TE,DET,16,0,11,68.8,100.0,98,43.4,98,70.9,2,99.6,226,227,63.4,100.0,111,49.1,111
Calvin Ridley,48262,WR,ATL,15,0,2,69.3,100.0,80,35.7,80,67.5,0,98.2,224,228,64.7,100.0,131,58.5,131
Jason Witten,1384,TE,LV,16,0,23,58.6,100.0,65,29.0,65,62.4,0,100.0,224,224,65.9,100.0,142,63.4,142
Connor McGovern,41714,G,DAL,11,0,9,65.9,100.0,65,29.1,65,61.3,0,100.0,223,223,58.1,100.0,131,58.7,131
Brian Winters,7853,G,BUF,15,0,4,42.8,100.0,69,31.1,69,57.9,1,100.0,222,222,71.7,100.0,108,48.6,108
Irv Smith Jr.,42060,TE,MIN,13,0,18,60.5,100.0,50,22.5,50,57.2,2,100.0,222,222,58.7,100.0,153,68.9,153
Alex Bars,47018,G,CHI,11,0,6,69.6,100.0,18,8.1,18,51.9,0,100.0,222,222,52.3,100.0,183,82.4,183
Demarcus Robinson,10760,WR,KC,19,0,16,83.1,100.0,59,26.7,59,75.3,0,100.0,221,221,62.0,100.0,153,69.2,153
Chris Herndon,47164,TE,NYJ,16,0,22,64.4,100.0,58,26.2,58,56.3,0,100.0,221,221,54.9,100.0,149,67.4,149
Zack Martin,8651,G,DAL,10,0,9,82.9,100.0,69,31.2,69,92.2,0,100.0,221,221,90.3,100.0,125,56.6,125
Nick Boyle,9604,TE,BLT,9,0,3,74.4,100.0,142,64.5,142,71.1,1,100.0,220,220,60.2,100.0,56,25.5,56
Chase Claypool,42312,WR,PIT,17,0,25,52.9,100.0,98,44.7,98,50.6,0,95.6,219,229,64.0,100.0,89,40.6,89
Brandin Cooks,8655,WR,HST,15,0,13,47.1,100.0,59,27.1,59,57.8,1,100.0,218,218,60.0,100.0,156,71.6,156
Robbie Chosen,11254,WR,CAR,16,0,5,58.6,100.0,82,37.6,82,43.2,0,98.6,218,221,60.4,100.0,120,55.0,120
Jermaine Eluemunor,11914,T,NE,9,0,19,73.2,100.0,121,55.5,121,63.4,0,100.0,218,218,56.2,100.0,56,25.7,56
Joe Burrow,28022,QB,CIN,10,0,7,60.0,98.4,62,28.6,63,60.0,0,91.6,217,237,60.0,98.6,139,64.1,141
Darren Fells,8549,TE,HST,16,0,13,64.0,100.0,69,31.9,69,65.3,0,100.0,216,216,66.9,100.0,135,62.5,135
Trey Pipkins III,91462,T,LAC,10,0,27,47.4,100.0,81,37.9,81,59.1,0,100.0,214,214,60.4,100.0,99,46.3,99
David Njoku,11784,TE,CLV,15,0,8,61.6,100.0,107,50.2,107,63.6,0,100.0,213,213,62.7,100.0,90,42.3,90
Kendrick Bourne,12270,WR,SF,15,0,28,56.4,100.0,64,30.2,64,57.0,0,100.0,212,212,68.2,100.0,130,61.3,130
Dallas Goedert,47272,TE,PHI,11,0,24,73.9,100.0,67,31.6,67,81.0,1,100.0,212,212,83.1,100.0,123,58.0,123
Andy Dalton,6187,QB,DAL,11,0,9,60.0,98.4,62,29.2,63,60.1,0,93.8,212,226,60.0,97.8,132,62.3,135
Emmanuel Sanders,5606,WR,NO,16,0,20,72.4,100.0,72,34.1,72,52.8,0,99.5,211,212,60.1,100.0,113,53.6,113
Darrell Daniels,12122,TE,ARZ,12,0,1,47.3,100.0,95,45.2,95,55.3,3,100.0,210,210,61.1,100.0,87,41.4,87
DaeSean Hamilton,45416,WR,DEN,16,2,10,85.3,100.0,100,47.8,100,73.2,4,100.0,209,209,60.4,100.0,91,43.5,91
Russell Gage,44771,WR,ATL,16,0,2,64.4,100.0,77,36.8,77,63.6,0,99.1,209,211,59.1,100.0,118,56.5,118
Zach Ertz,7816,TE,PHI,11,0,24,49.9,100.0,60,29.0,60,49.4,1,99.5,207,208,58.2,100.0,120,58.0,120
Sam Mustipher,13026,C,CHI,9,0,6,59.7,100.0,19,9.2,19,63.4,0,100.0,207,207,64.1,100.0,174,84.1,174
Ryan Griffin,7982,TE,NYJ,15,0,22,72.5,100.0,57,27.7,57,68.4,0,100.0,206,206,62.2,100.0,139,67.5,139
Demar Dotson,5410,T,DEN,8,0,10,72.0,100.0,105,51.2,105,68.0,0,100.0,205,205,68.5,100.0,78,38.0,78
Jonah Williams,41651,T,CIN,10,0,7,46.7,100.0,66,32.2,66,53.4,1,100.0,205,205,62.7,100.0,111,54.1,111
Henry Ruggs III,61102,WR,LV,13,0,23,51.5,98.5,64,31.2,65,40.1,0,95.8,205,214,59.1,100.0,135,65.9,135
Shane Lemieux,28149,G,NYG,11,0,21,52.8,100.0,113,55.1,113,45.3,0,100.0,205,205,38.2,100.0,63,30.7,63
DJ Chark Jr.,47702,WR,JAX,13,0,15,67.8,100.0,72,35.1,72,50.6,1,100.0,205,205,69.4,100.0,121,59.0,121
Tyler Boyd,10689,WR,CIN,15,0,7,68.5,100.0,57,27.9,57,69.1,0,97.6,204,209,74.2,100.0,124,60.8,124
Adam Shaheen,11800,TE,MIA,16,0,17,63.3,100.0,101,49.5,101,62.2,1,100.0,204,204,62.2,100.0,78,38.2,78
Blake Bell,9550,TE,DAL,16,0,9,57.2,100.0,64,31.5,64,52.1,0,99.5,203,204,52.4,100.0,117,57.6,117
Nick Vannett,10728,TE,DEN,15,0,10,61.4,100.0,83,40.9,83,57.7,0,100.0,203,203,55.6,100.0,94,46.3,94
Cole Beasley,7330,WR,BUF,18,0,4,61.4,100.0,66,32.7,66,35.0,1,100.0,202,202,57.5,100.0,102,50.5,102
James O'Shaughnessy,9606,TE,JAX,15,0,15,50.1,100.0,77,38.3,77,48.7,2,100.0,201,201,60.2,100.0,104,51.7,104
Cornelius Lucas,9025,T,WAS,9,0,32,56.0,100.0,77,38.5,77,61.2,0,100.0,200,200,68.0,100.0,103,51.5,103
Tua Tagovailoa,60326,QB,MIA,10,0,17,61.0,100.0,74,37.0,74,61.1,0,90.9,200,220,60.5,96.5,110,55.0,114
Jordan Simmons,46744,G,SEA,15,0,29,43.8,100.0,43,21.6,43,49.2,0,100.0,199,199,53.0,100.0,133,66.8,133
Nick Keizer,66940,TE,KC,19,0,16,48.4,100.0,48,24.2,48,55.4,0,100.0,198,198,59.1,100.0,119,60.1,119
Fred Johnson,46951,T,CIN,11,0,7,40.2,100.0,37,18.7,37,49.1,0,100.0,198,198,58.1,100.0,130,65.7,130
Dawson Knox,35883,TE,BUF,15,0,4,70.4,100.0,57,28.8,57,67.9,0,100.0,198,198,65.0,100.0,86,43.4,86
Hayden Hurst,47294,TE,ATL,16,1,2,36.8,100.0,67,34.0,67,43.7,2,100.0,197,197,56.9,100.0,106,53.8,106
Mike Iupati,5542,G,SEA,11,0,29,68.0,100.0,47,24.0,47,71.5,2,100.0,196,196,73.4,100.0,130,66.3,130
Oday Aboushi,7923,G,DET,11,1,11,77.4,100.0,90,45.9,90,68.0,1,100.0,196,196,55.6,100.0,85,43.4,85
Alex Lewis,10764,G,NYJ,9,0,22,53.6,100.0,64,32.8,64,71.5,1,100.0,195,195,78.0,100.0,122,62.6,122
Trai Turner,8727,G,LAC,9,0,27,36.7,100.0,64,33.2,64,29.8,1,100.0,193,193,31.8,100.0,108,56.0,108
Jimmy Graham,5619,TE,CHI,17,0,6,32.8,100.0,26,13.5,26,50.4,0,100.0,192,192,61.2,100.0,155,80.7,155
Tyler Shatley,9257,C,JAX,12,0,15,62.3,100.0,64,33.5,64,65.5,0,100.0,191,191,63.7,100.0,113,59.2,113
Ty Sambrailo,9492,T,TEN,9,0,31,68.7,100.0,49,25.8,49,69.8,0,100.0,190,190,66.8,100.0,131,68.9,131
Tyler Conklin,47124,TE,MIN,16,0,18,53.5,100.0,49,25.8,49,56.1,2,100.0,190,190,54.7,100.0,124,65.3,124
Will Hernandez,46180,G,NYG,13,0,21,62.0,100.0,109,57.7,109,59.1,0,100.0,189,189,55.9,100.0,57,30.2,57
Isaac Seumalo,10713,G,PHI,9,0,24,41.6,100.0,56,29.8,56,52.2,1,100.0,188,188,60.4,100.0,108,57.4,108
Elijah Wilkinson,46238,T,DEN,8,0,10,56.6,100.0,81,43.1,81,50.3,0,100.0,188,188,49.0,100.0,87,46.3,87
Diontae Johnson,33441,WR,PIT,16,1,25,79.4,100.0,111,59.4,111,57.5,1,98.4,187,190,60.9,100.0,50,26.7,50
Jalen Reagor,61697,WR,PHI,11,0,24,65.1,100.0,54,28.9,54,50.4,0,98.4,187,190,64.7,100.0,119,63.6,119
John Brown,8726,WR,BUF,12,0,4,55.0,100.0,69,37.1,69,43.0,0,100.0,186,186,56.0,100.0,93,50.0,93
MyCole Pruitt,9576,TE,TEN,12,0,31,78.4,100.0,69,37.7,69,71.1,0,100.0,183,183,62.6,100.0,104,56.8,104
Keelan Cole Sr.,51593,WR,JAX,16,0,15,70.4,100.0,54,29.5,54,66.8,1,99.5,183,184,69.4,100.0,113,61.7,113
Pat Elflein,11825,G,NYJ,7,0,22,47.0,100.0,37,20.6,37,56.1,0,100.0,180,180,57.0,100.0,130,72.2,130
CeeDee Lamb,61570,WR,DAL,16,0,9,64.4,100.0,48,26.7,48,37.7,0,94.7,180,190,61.8,99.1,113,62.8,114
Jamison Crowder,9538,WR,NYJ,12,0,22,67.2,100.0,58,32.6,58,47.7,0,99.4,178,179,62.9,100.0,116,65.2,116
Maxx Williams,9488,TE,ARZ,9,0,1,67.1,100.0,81,46.0,81,70.5,0,100.0,176,176,72.0,100.0,85,48.3,85
Denzel Mims,47800,WR,NYJ,9,0,22,49.4,100.0,43,24.6,43,47.3,0,100.0,175,175,63.5,100.0,129,73.7,129
Levine Toilolo,7915,TE,NYG,16,0,21,59.4,100.0,109,62.6,109,57.2,0,100.0,174,174,55.7,100.0,34,19.5,34
Brandon Linder,8728,C,JAX,9,0,15,62.1,100.0,63,36.4,63,76.7,1,100.0,173,173,85.0,100.0,94,54.3,94
George Kittle,11901,TE,SF,8,0,28,62.4,98.2,54,31.2,55,62.8,1,98.9,173,175,59.4,100.0,103,59.5,103
Will Fuller V,10655,WR,HST,11,0,13,63.1,100.0,48,27.9,48,66.9,0,100.0,172,172,67.3,100.0,122,70.9,122
David Moore,11981,WR,SEA,17,0,29,86.1,100.0,44,25.7,44,46.4,0,95.5,171,179,57.9,100.0,112,65.5,112
Jason Peters,2148,T,PHI,8,0,24,52.0,100.0,62,36.5,62,62.4,0,100.0,170,170,71.0,100.0,90,52.9,90
Taysom Hill,12112,QB,NO,17,0,20,58.5,48.6,54,31.8,111,53.2,0,69.7,170,244,65.8,93.6,88,51.8,94
Ian Thomas,42130,TE,CAR,16,0,5,56.4,100.0,70,41.2,70,51.4,1,100.0,170,170,60.9,100.0,81,47.6,81
Alex Redmond,11113,G,CIN,7,0,7,49.2,100.0,38,22.4,38,70.5,2,100.0,170,170,73.7,100.0,103,60.6,103
Ryan Fitzpatrick,2467,QB,MIA,9,0,17,61.5,100.0,79,47.0,79,61.0,0,93.3,168,180,60.0,96.3,77,45.8,80
James Washington,47792,WR,PIT,17,0,25,65.7,100.0,89,53.0,89,52.6,0,100.0,168,168,57.9,100.0,55,32.7,55
Bryan Bulaga,5548,T,LAC,10,0,27,59.0,100.0,44,26.2,44,53.0,0,100.0,168,168,55.3,100.0,103,61.3,103
Travis Fulgham,48023,WR,PHI,13,0,24,67.6,100.0,54,32.5,54,62.1,0,100.0,166,166,59.5,100.0,93,56.0,93
Halapoulivaati Vaitai,10798,G,DET,10,0,11,47.6,100.0,71,42.8,71,60.2,0,100.0,166,166,74.0,100.0,84,50.6,84
Sammy Watkins,8639,WR,KC,11,0,16,72.6,97.6,41,24.7,42,80.5,2,99.4,166,167,74.3,100.0,116,69.9,116
Donovan Peoples-Jones,61439,WR,CLV,14,0,8,56.7,100.0,81,49.4,81,64.0,1,100.0,164,164,69.6,100.0,72,43.9,72
Cameron Brate,9207,TE,TB,19,0,30,55.3,100.0,81,49.4,81,42.9,0,100.0,164,164,54.1,100.0,46,28.0,46
Michael Thomas,10681,WR,NO,9,0,20,63.6,100.0,71,43.6,71,62.0,0,100.0,163,163,61.2,100.0,79,48.5,79
Laviska Shenault Jr.,61220,WR,JAX,14,0,15,54.8,98.1,52,31.9,53,50.0,0,90.1,163,181,59.3,90.8,99,60.7,109
Alex Smith,2218,QB,WAS,8,0,32,60.0,98.4,61,37.7,62,60.3,0,95.9,162,169,60.3,100.0,88,54.3,88
KJ Hamler,61590,WR,DEN,13,0,10,60.5,100.0,81,50.6,81,70.8,0,94.7,160,169,62.2,100.0,67,41.9,67
Sterling Shepard,10674,WR,NYG,12,0,21,55.1,100.0,88,55.0,88,67.9,1,96.4,160,166,67.1,100.0,62,38.8,62
Justin Herron,46271,T,NE,12,0,19,60.5,100.0,83,52.5,83,61.0,0,100.0,158,158,65.5,100.0,51,32.3,51
Richie James,28991,WR,SF,11,0,28,85.9,100.0,54,34.4,54,72.7,1,100.0,157,157,65.2,100.0,88,56.1,88
Bobby Massie,7112,T,CHI,8,0,6,70.1,100.0,33,21.2,33,64.7,0,100.0,156,156,54.6,100.0,103,66.0,103
Gardner Minshew,41401,QB,JAX,9,0,15,60.3,98.0,48,30.8,49,60.4,0,96.9,156,161,60.3,98.0,96,61.5,98
KhaDarel Hodge,26104,WR,CLV,10,0,8,70.6,100.0,76,49.0,76,65.4,0,100.0,155,155,58.0,100.0,64,41.3,64
Lane Johnson,7786,T,PHI,7,0,24,48.7,100.0,53,34.4,53,59.7,1,100.0,154,154,75.8,100.0,83,53.9,83
Julio Jones,6158,WR,ATL,9,0,2,59.3,100.0,56,36.4,56,72.3,0,100.0,154,154,72.5,100.0,86,55.8,86
Javon Wims,41406,WR,CHI,14,0,6,70.1,100.0,19,12.4,19,74.1,0,99.4,153,154,72.1,99.2,117,76.5,118
Curtis Samuel,11795,WR,CAR,15,0,5,53.7,91.0,71,47.0,78,56.0,0,78.2,151,193,71.3,71.3,67,44.4,94
Mecole Hardman Jr.,42683,WR,KC,19,0,16,54.6,100.0,30,19.9,30,58.6,0,96.2,151,157,64.4,100.0,114,75.5,114
Hunter Renfrow,47509,WR,LV,16,0,23,51.9,100.0,60,40.3,60,55.8,0,100.0,149,149,55.8,100.0,80,53.7,80
Brandon Parker,34693,T,LV,7,0,23,54.1,100.0,52,35.1,52,45.6,1,100.0,148,148,51.8,100.0,86,58.1,86
Mike Gesicki,47153,TE,MIA,15,0,17,52.1,100.0,39,26.4,39,52.8,0,100.0,148,148,52.4,100.0,80,54.1,80
Devin Duvernay,40006,WR,BLT,18,0,3,68.0,100.0,106,72.1,106,63.8,0,97.4,147,151,56.6,100.0,34,23.1,34
Sam Young,5702,T,LV,9,0,23,66.6,100.0,48,32.7,48,62.8,0,100.0,147,147,58.7,100.0,90,61.2,90
Jeremy Sprinkle,11909,TE,WAS,17,0,32,53.5,100.0,71,48.3,71,60.1,0,100.0,147,147,64.0,100.0,51,34.7,51
Russell Okung,5531,T,CAR,7,0,5,59.0,100.0,65,44.5,65,66.1,0,100.0,146,146,71.6,100.0,68,46.6,68
Jacob Hollister,12051,TE,SEA,17,0,29,45.4,100.0,27,18.5,27,64.9,0,100.0,146,146,68.3,100.0,93,63.7,93
Anthony Miller,48160,WR,CHI,17,0,6,59.5,100.0,15,10.3,15,52.7,0,98.6,145,147,54.1,100.0,118,81.4,118
Dan Arnold,51842,TE,ARZ,16,0,1,70.3,100.0,46,32.2,46,58.8,1,100.0,143,143,58.1,100.0,73,51.0,73
Tyler Biadasz,41178,C,DAL,8,0,9,43.5,100.0,40,28.2,40,57.0,0,100.0,142,142,69.6,100.0,81,57.0,81
Jared Cook,5012,TE,NO,17,0,20,51.3,100.0,27,19.0,27,55.8,0,100.0,142,142,61.0,100.0,98,69.0,98
Marquez Callaway,42295,WR,NO,13,0,20,72.6,100.0,54,38.0,54,62.5,0,100.0,142,142,69.8,100.0,70,49.3,70
Michael Burton,9601,FB,NO,17,0,20,54.0,100.0,59,41.8,59,59.1,0,95.3,141,148,64.6,100.0,52,36.9,52
Jimmy Garoppolo,8697,QB,SF,6,0,28,60.2,100.0,42,30.0,42,60.2,0,95.9,140,146,60.0,100.0,90,64.3,90
Foster Moreau,47043,TE,LV,16,0,23,51.7,100.0,55,39.3,55,51.7,1,100.0,140,140,55.5,100.0,73,52.1,73
Kevin Dotson,46735,G,PIT,8,0,25,54.2,100.0,53,38.1,53,55.1,1,100.0,139,139,51.1,100.0,51,36.7,51
Trey Burton,9185,TE,IND,14,0,14,56.5,96.0,48,34.5,50,69.7,0,98.6,139,141,79.0,100.0,65,46.8,65
Xavier Su'a-Filo,8668,G,CIN,5,0,7,39.5,100.0,27,19.6,27,52.1,0,100.0,138,138,56.6,100.0,94,68.1,94
Dwayne Haskins,41897,QB,WAS,7,0,32,60.3,98.4,60,43.8,61,60.2,0,91.3,137,150,60.0,97.2,70,51.1,72
Alec Ingold,34934,FB,LV,16,0,23,62.5,100.0,50,36.8,50,64.7,0,97.8,136,139,65.2,100.0,76,55.9,76
Ronnie Stanley,10640,T,BLT,6,0,3,63.2,100.0,90,66.2,90,69.2,0,100.0,136,136,78.7,100.0,30,22.1,30
Cody Ford,39805,G,BUF,7,0,4,56.8,100.0,49,36.0,49,56.7,0,100.0,136,136,60.9,100.0,59,43.4,59
Dru Samia,45376,G,MIN,4,0,18,49.6,100.0,28,20.6,28,41.2,1,100.0,136,136,36.2,100.0,87,64.0,87
Geron Christian,46375,T,WAS,6,0,32,70.9,100.0,60,44.4,60,58.9,0,100.0,135,135,38.4,100.0,63,46.7,63
